"","nN_GRM","fileID","lang4","lang5"
"3736","ik_wil_ook","fv600597","NAT_Dut","NAT_Vl"
"3737","ik_wil_ook","fn000146","NAT_Dut","NAT_Nl"
"3738","ik_wil_ook","fn000204","NAT_Dut","NAT_Nl"
"3739","ik_wil_ook","NL_009","Fra_Dut","Fra_Dut"
"3740","ik_wil_ook","fn000216","NAT_Dut","NAT_Nl"
"3741","ik_wil_ook","NL_EN_218","MEP_Dut","MEP_Dut"
"3742","ik_wil_ook","NL_009","Fra_Dut","Fra_Dut"
"3743","ik_wil_ook","fn000202","NAT_Dut","NAT_Nl"
"3744","ik_wil_ook","fv600020","NAT_Dut","NAT_Vl"
"3745","ik_wil_ook","fv600020","NAT_Dut","NAT_Vl"
"3746","ik_wil_ook","NL_or_217","MEP_Dut","MEP_Dut"
"3747","ik_wil_ook","NL_FR_204","MEP_Dut","MEP_Dut"
"3748","ik_wil_ook","EN_NL_295","Eng_Dut","Eng_Dut"
"3749","in_'t_kader","fn000232","NAT_Dut","NAT_Nl"
"3750","in_'t_kader","fn000246","NAT_Dut","NAT_Nl"
"3751","in_'t_kader","fn000214","NAT_Dut","NAT_Nl"
"3752","in_'t_kader","fn000233","NAT_Dut","NAT_Nl"
"3753","in_'t_kader","fn000198","NAT_Dut","NAT_Nl"
"3754","in_'t_kader","fn000212","NAT_Dut","NAT_Nl"
"3755","in_'t_kader","fv600640","NAT_Dut","NAT_Vl"
"3756","in_'t_kader","fn000233","NAT_Dut","NAT_Nl"
"3757","in_'t_kader","EN_NL_273","Eng_Dut","Eng_Dut"
"3758","in_'t_kader","fn000214","NAT_Dut","NAT_Nl"
"3759","in_'t_kader","fn000174","NAT_Dut","NAT_Nl"
"3760","in_'t_kader","fn000145","NAT_Dut","NAT_Nl"
"3761","in_'t_kader","fn000234","NAT_Dut","NAT_Nl"
"3762","in_'t_kader","fn000236","NAT_Dut","NAT_Nl"
"3763","in_'t_kader","fv600643","NAT_Dut","NAT_Vl"
"3764","in_'t_kader","fn000234","NAT_Dut","NAT_Nl"
"3765","in_'t_kader","fn000229","NAT_Dut","NAT_Nl"
"3766","in_'t_kader","fv600628","NAT_Dut","NAT_Vl"
"3767","in_'t_kader","fn000233","NAT_Dut","NAT_Nl"
"3768","in_'t_kader","fn000244","NAT_Dut","NAT_Nl"
"3769","in_'t_kader","fv600672","NAT_Dut","NAT_Vl"
"3770","in_'t_kader","fn000246","NAT_Dut","NAT_Nl"
"3771","in_'t_kader","fn000233","NAT_Dut","NAT_Nl"
"3772","in_'t_kader","fn000233","NAT_Dut","NAT_Nl"
"3773","in_'t_kader","fv600646","NAT_Dut","NAT_Vl"
"3774","in_'t_kader","fn000146","NAT_Dut","NAT_Nl"
"3775","in_'t_kader","fn000232","NAT_Dut","NAT_Nl"
"3776","in_'t_kader","fv600675","NAT_Dut","NAT_Vl"
"3777","in_'t_kader","fv600640","NAT_Dut","NAT_Vl"
"3778","in_'t_kader","fv600678","NAT_Dut","NAT_Vl"
"3779","in_'t_kader","fn000244","NAT_Dut","NAT_Nl"
"3780","in_'t_kader","fv600676","NAT_Dut","NAT_Vl"
"3781","in_'t_kader","fv600658","NAT_Dut","NAT_Vl"
"3782","in_'t_kader","fv600646","NAT_Dut","NAT_Vl"
"3783","in_'t_kader","fn000244","NAT_Dut","NAT_Nl"
"3784","in_'t_kader","fn000244","NAT_Dut","NAT_Nl"
"3785","in_'t_kader","EN_NL_284","Eng_Dut","Eng_Dut"
"3786","in_'t_kader","fn000175","NAT_Dut","NAT_Nl"
"3787","in_'t_kader_van","fv600672","NAT_Dut","NAT_Vl"
"3788","in_'t_kader_van","fv600643","NAT_Dut","NAT_Vl"
"3789","in_'t_kader_van","fn000233","NAT_Dut","NAT_Nl"
"3790","in_'t_kader_van","fn000214","NAT_Dut","NAT_Nl"
"3791","in_'t_kader_van","fn000246","NAT_Dut","NAT_Nl"
"3792","in_'t_kader_van","fv600640","NAT_Dut","NAT_Vl"
"3793","in_'t_kader_van","EN_NL_273","Eng_Dut","Eng_Dut"
"3794","in_'t_kader_van","fv600628","NAT_Dut","NAT_Vl"
"3795","in_'t_kader_van","fn000212","NAT_Dut","NAT_Nl"
"3796","in_'t_kader_van","fn000145","NAT_Dut","NAT_Nl"
"3797","in_'t_kader_van","fn000146","NAT_Dut","NAT_Nl"
"3798","in_'t_kader_van","fn000175","NAT_Dut","NAT_Nl"
"3799","in_'t_kader_van","EN_NL_284","Eng_Dut","Eng_Dut"
"3800","in_'t_kader_van","fv600678","NAT_Dut","NAT_Vl"
"3801","in_'t_kader_van","fn000244","NAT_Dut","NAT_Nl"
"3802","in_'t_kader_van","fn000234","NAT_Dut","NAT_Nl"
"3803","in_'t_kader_van","fn000229","NAT_Dut","NAT_Nl"
"3804","in_'t_kader_van","fn000233","NAT_Dut","NAT_Nl"
"3805","in_'t_kader_van","fn000244","NAT_Dut","NAT_Nl"
"3806","in_'t_kader_van","fn000174","NAT_Dut","NAT_Nl"
"3807","in_'t_kader_van","fn000232","NAT_Dut","NAT_Nl"
"3808","in_'t_kader_van","fn000232","NAT_Dut","NAT_Nl"
"3809","in_'t_kader_van","fn000236","NAT_Dut","NAT_Nl"
"3810","in_'t_kader_van","fn000246","NAT_Dut","NAT_Nl"
"3811","in_'t_kader_van","fv600640","NAT_Dut","NAT_Vl"
"3812","in_'t_kader_van","fv600675","NAT_Dut","NAT_Vl"
"3813","in_'t_kader_van","fn000214","NAT_Dut","NAT_Nl"
"3814","in_'t_kader_van","fv600646","NAT_Dut","NAT_Vl"
"3815","in_'t_kader_van","fn000244","NAT_Dut","NAT_Nl"
"3816","in_'t_kader_van","fn000233","NAT_Dut","NAT_Nl"
"3817","in_'t_kader_van","fn000244","NAT_Dut","NAT_Nl"
"3818","in_'t_kader_van","fn000233","NAT_Dut","NAT_Nl"
"3819","in_'t_kader_van","fv600658","NAT_Dut","NAT_Vl"
"3820","in_'t_kader_van","fn000234","NAT_Dut","NAT_Nl"
"3821","in_'t_kader_van","fv600646","NAT_Dut","NAT_Vl"
"3822","in_'t_kader_van","fn000233","NAT_Dut","NAT_Nl"
"3823","in_'t_kader_van","fv600676","NAT_Dut","NAT_Vl"
"3824","in_de_afgelopen","fn000154","NAT_Dut","NAT_Nl"
"3825","in_de_afgelopen","NL_033","Fra_Dut","Fra_Dut"
"3826","in_de_afgelopen","fv601205","NAT_Dut","NAT_Vl"
"3827","in_de_afgelopen","fn000231","NAT_Dut","NAT_Nl"
"3828","in_de_afgelopen","NL_091","Fra_Dut","Fra_Dut"
"3829","in_de_afgelopen","EN_NL_281","Eng_Dut","Eng_Dut"
"3830","in_de_afgelopen","EN_NL_287","Eng_Dut","Eng_Dut"
"3831","in_de_afgelopen","fn000149","NAT_Dut","NAT_Nl"
"3832","in_de_afgelopen","fv600657","NAT_Dut","NAT_Vl"
"3833","in_de_afgelopen","NL_083","Fra_Dut","Fra_Dut"
"3834","in_de_afgelopen","fn000147","NAT_Dut","NAT_Nl"
"3835","in_de_afgelopen","NL_080","Fra_Dut","Fra_Dut"
"3836","in_de_afgelopen","NL_033","Fra_Dut","Fra_Dut"
"3837","in_de_afgelopen","fn000149","NAT_Dut","NAT_Nl"
"3838","in_de_afgelopen","fv600700","NAT_Dut","NAT_Vl"
"3839","in_de_afgelopen","fv600680","NAT_Dut","NAT_Vl"
"3840","in_de_afgelopen","fv600700","NAT_Dut","NAT_Vl"
"3841","in_de_afgelopen","fn000143","NAT_Dut","NAT_Nl"
"3842","in_de_afgelopen","EN_NL_279","Eng_Dut","Eng_Dut"
"3843","in_de_afgelopen","fn000144","NAT_Dut","NAT_Nl"
"3844","in_de_afgelopen","fv600657","NAT_Dut","NAT_Vl"
"3845","in_de_afgelopen","EN_NL_296","Eng_Dut","Eng_Dut"
"3846","in_de_afgelopen","fv600660","NAT_Dut","NAT_Vl"
"3847","in_de_afgelopen","fn000143","NAT_Dut","NAT_Nl"
"3848","in_de_eerste_plaats","fn000153","NAT_Dut","NAT_Nl"
"3849","in_de_eerste_plaats","fn000201","NAT_Dut","NAT_Nl"
"3850","in_de_eerste_plaats","fn000149","NAT_Dut","NAT_Nl"
"3851","in_de_eerste_plaats","fn000142","NAT_Dut","NAT_Nl"
"3852","in_de_eerste_plaats","fn000177","NAT_Dut","NAT_Nl"
"3853","in_de_eerste_plaats","fv600003","NAT_Dut","NAT_Vl"
"3854","in_de_eerste_plaats","NL_or_228","MEP_Dut","MEP_Dut"
"3855","in_de_eerste_plaats","fn000178","NAT_Dut","NAT_Nl"
"3856","in_de_eerste_plaats","fv600648","NAT_Dut","NAT_Vl"
"3857","in_de_eerste_plaats","fn000214","NAT_Dut","NAT_Nl"
"3858","in_de_eerste_plaats","fn000149","NAT_Dut","NAT_Nl"
"3859","in_de_eerste_plaats","FR_NL_258","Fra_Dut","Fra_Dut"
"3860","in_de_eerste_plaats","NL_092","Fra_Dut","Fra_Dut"
"3861","in_de_eerste_plaats","NL_FR_213","MEP_Dut","MEP_Dut"
"3862","in_de_eerste_plaats","fv600003","NAT_Dut","NAT_Vl"
"3863","in_de_eerste_plaats","NL_FR_206","MEP_Dut","MEP_Dut"
"3864","in_de_eerste_plaats","NL_094","Fra_Dut","Fra_Dut"
"3865","in_de_eerste_plaats","fn000231","NAT_Dut","NAT_Nl"
"3866","in_de_eerste_plaats","fn000178","NAT_Dut","NAT_Nl"
"3867","in_de_eerste_plaats","fn000198","NAT_Dut","NAT_Nl"
"3868","in_de_eerste_plaats","fn000176","NAT_Dut","NAT_Nl"
"3869","in_de_eerste_plaats","fn000244","NAT_Dut","NAT_Nl"
"3870","in_de_eerste_plaats","fn000211","NAT_Dut","NAT_Nl"
"3871","in_de_eerste_plaats","fn000176","NAT_Dut","NAT_Nl"
"3872","in_de_eerste_plaats","fn000175","NAT_Dut","NAT_Nl"
"3873","in_de_eerste_plaats","fv600716","NAT_Dut","NAT_Vl"
"3874","in_de_eerste_plaats","fv600687","NAT_Dut","NAT_Vl"
"3875","in_de_eerste_plaats","fn000237","NAT_Dut","NAT_Nl"
"3876","in_de_eerste_plaats","fv600011","NAT_Dut","NAT_Vl"
"3877","in_de_eerste_plaats","NL_or_214","MEP_Dut","MEP_Dut"
"3878","in_de_eerste_plaats","FR_NL_267","Fra_Dut","Fra_Dut"
"3879","in_de_eerste_plaats","NL_094","Fra_Dut","Fra_Dut"
"3880","in_de_eerste_plaats","fn000152","NAT_Dut","NAT_Nl"
"3881","in_de_eerste_plaats","fn000229","NAT_Dut","NAT_Nl"
"3882","in_de_eerste_plaats","fv600671","NAT_Dut","NAT_Vl"
"3883","in_de_eerste_plaats","fn000230","NAT_Dut","NAT_Nl"
"3884","in_de_eerste_plaats","fn000195","NAT_Dut","NAT_Nl"
"3885","in_de_eerste_plaats","fn000214","NAT_Dut","NAT_Nl"
"3886","in_de_eerste_plaats","fn000149","NAT_Dut","NAT_Nl"
"3887","in_de_eerste_plaats","NL_072","Fra_Dut","Fra_Dut"
"3888","in_de_eerste_plaats","fn000230","NAT_Dut","NAT_Nl"
"3889","in_de_eerste_plaats","fn000237","NAT_Dut","NAT_Nl"
"3890","in_de_eerste_plaats","NL_or_216","MEP_Dut","MEP_Dut"
"3891","in_de_eerste_plaats","fv600716","NAT_Dut","NAT_Vl"
"3892","in_de_eerste_plaats","FR_NL_270","Fra_Dut","Fra_Dut"
"3893","in_de_praktijk","fv600644","NAT_Dut","NAT_Vl"
"3894","in_de_praktijk","fn000194","NAT_Dut","NAT_Nl"
"3895","in_de_praktijk","EN_NL_289","Eng_Dut","Eng_Dut"
"3896","in_de_praktijk","fn000194","NAT_Dut","NAT_Nl"
"3897","in_de_praktijk","fn000143","NAT_Dut","NAT_Nl"
"3898","in_de_praktijk","fv600648","NAT_Dut","NAT_Vl"
"3899","in_de_praktijk","FR_NL_255","Fra_Dut","Fra_Dut"
"3900","in_de_praktijk","fn000208","NAT_Dut","NAT_Nl"
"3901","in_de_praktijk","NL_or_221","MEP_Dut","MEP_Dut"
"3902","in_de_praktijk","fn000242","NAT_Dut","NAT_Nl"
"3903","in_de_praktijk","fn000211","NAT_Dut","NAT_Nl"
"3904","in_de_praktijk","fn000238","NAT_Dut","NAT_Nl"
"3905","in_de_praktijk","fn000208","NAT_Dut","NAT_Nl"
"3906","in_de_praktijk","fn000237","NAT_Dut","NAT_Nl"
"3907","in_de_praktijk","fn000160","NAT_Dut","NAT_Nl"
"3908","in_de_praktijk","FR_NL_268","Fra_Dut","Fra_Dut"
"3909","in_de_praktijk","fn000193","NAT_Dut","NAT_Nl"
"3910","in_de_praktijk","NL_EN_223","MEP_Dut","MEP_Dut"
"3911","in_de_praktijk","fn000166","NAT_Dut","NAT_Nl"
"3912","in_de_praktijk","fn000230","NAT_Dut","NAT_Nl"
"3913","in_de_praktijk","NL_EN_223","MEP_Dut","MEP_Dut"
"3914","in_de_praktijk","fn000230","NAT_Dut","NAT_Nl"
"3915","in_de_praktijk","NL_or_232","MEP_Dut","MEP_Dut"
"3916","in_de_praktijk","NL_083","Fra_Dut","Fra_Dut"
"3917","in_de_praktijk","fn000238","NAT_Dut","NAT_Nl"
"3918","in_de_praktijk","fv600333","NAT_Dut","NAT_Vl"
"3919","in_de_praktijk","fn000142","NAT_Dut","NAT_Nl"
"3920","in_de_praktijk","fn000226","NAT_Dut","NAT_Nl"
"3921","in_de_praktijk","NL_or_221","MEP_Dut","MEP_Dut"
"3922","in_de_praktijk","fv600676","NAT_Dut","NAT_Vl"
"3923","in_de_praktijk","fn000161","NAT_Dut","NAT_Nl"
"3924","in_de_toekomst","fv600720","NAT_Dut","NAT_Vl"
"3925","in_de_toekomst","fv600698","NAT_Dut","NAT_Vl"
"3926","in_de_toekomst","fn000198","NAT_Dut","NAT_Nl"
"3927","in_de_toekomst","fv600010","NAT_Dut","NAT_Vl"
"3928","in_de_toekomst","fv600583","NAT_Dut","NAT_Vl"
"3929","in_de_toekomst","fv600017","NAT_Dut","NAT_Vl"
"3930","in_de_toekomst","fv600681","NAT_Dut","NAT_Vl"
"3931","in_de_toekomst","fv600581","NAT_Dut","NAT_Vl"
"3932","in_de_toekomst","fv600014","NAT_Dut","NAT_Vl"
"3933","in_de_toekomst","fv601205","NAT_Dut","NAT_Vl"
"3934","in_de_toekomst","fv600576","NAT_Dut","NAT_Vl"
"3935","in_de_toekomst","fv600634","NAT_Dut","NAT_Vl"
"3936","in_de_toekomst","FR_NL_259","Fra_Dut","Fra_Dut"
"3937","in_de_toekomst","EN_NL_284","Eng_Dut","Eng_Dut"
"3938","in_de_toekomst","EN_NL_292","Eng_Dut","Eng_Dut"
"3939","in_de_toekomst","fv600011","NAT_Dut","NAT_Vl"
"3940","in_de_toekomst","NL_066","Fra_Dut","Fra_Dut"
"3941","in_de_toekomst","fv600699","NAT_Dut","NAT_Vl"
"3942","in_de_toekomst","fn000194","NAT_Dut","NAT_Nl"
"3943","in_de_toekomst","NL_FR_210","MEP_Dut","MEP_Dut"
"3944","in_de_toekomst","NL_072","Fra_Dut","Fra_Dut"
"3945","in_de_toekomst","fv600698","NAT_Dut","NAT_Vl"
"3946","in_de_toekomst","fn000164","NAT_Dut","NAT_Nl"
"3947","in_de_toekomst","fv600696","NAT_Dut","NAT_Vl"
"3948","in_de_toekomst","FR_NL_253","Fra_Dut","Fra_Dut"
"3949","in_de_toekomst","fn000153","NAT_Dut","NAT_Nl"
"3950","in_de_toekomst","NL_EN_229","MEP_Dut","MEP_Dut"
"3951","in_de_toekomst","fn000149","NAT_Dut","NAT_Nl"
"3952","in_de_toekomst","NL_029","Fra_Dut","Fra_Dut"
"3953","in_de_toekomst","fv600578","NAT_Dut","NAT_Vl"
"3954","in_de_toekomst","fn000155","NAT_Dut","NAT_Nl"
"3955","in_de_toekomst","fv600653","NAT_Dut","NAT_Vl"
"3956","in_de_toekomst","fn000149","NAT_Dut","NAT_Nl"
"3957","in_de_toekomst","fn000169","NAT_Dut","NAT_Nl"
"3958","in_de_toekomst","fn000202","NAT_Dut","NAT_Nl"
"3959","in_de_toekomst","EN_NL_284","Eng_Dut","Eng_Dut"
"3960","in_de_toekomst","EN_NL_289","Eng_Dut","Eng_Dut"
"3961","in_de_toekomst","fv600652","NAT_Dut","NAT_Vl"
"3962","in_de_toekomst","fn000154","NAT_Dut","NAT_Nl"
"3963","in_de_toekomst","fn000230","NAT_Dut","NAT_Nl"
"3964","in_de_toekomst","fn000203","NAT_Dut","NAT_Nl"
"3965","in_de_toekomst","fv600657","NAT_Dut","NAT_Vl"
"3966","in_de_toekomst","fn000243","NAT_Dut","NAT_Nl"
"3967","in_de_toekomst","fv600583","NAT_Dut","NAT_Vl"
"3968","in_de_toekomst","fv600677","NAT_Dut","NAT_Vl"
"3969","in_de_toekomst","fv600624","NAT_Dut","NAT_Vl"
"3970","in_de_toekomst","fn000221","NAT_Dut","NAT_Nl"
"3971","in_de_toekomst","fn000201","NAT_Dut","NAT_Nl"
"3972","in_de_toekomst","NL_065","Fra_Dut","Fra_Dut"
"3973","in_de_toekomst","fn000165","NAT_Dut","NAT_Nl"
"3974","in_de_toekomst","fn000153","NAT_Dut","NAT_Nl"
"3975","in_de_toekomst","fv600583","NAT_Dut","NAT_Vl"
"3976","in_de_toekomst","NL_or_240","MEP_Dut","MEP_Dut"
"3977","in_de_toekomst","fv600657","NAT_Dut","NAT_Vl"
"3978","in_de_toekomst","fn000160","NAT_Dut","NAT_Nl"
"3979","in_de_toekomst","NL_or_227","MEP_Dut","MEP_Dut"
"3980","in_de_toekomst","fv600018","NAT_Dut","NAT_Vl"
"3981","in_de_toekomst","fn000153","NAT_Dut","NAT_Nl"
"3982","in_de_toekomst","fn000203","NAT_Dut","NAT_Nl"
"3983","in_de_toekomst","fn000203","NAT_Dut","NAT_Nl"
"3984","in_de_toekomst","fn000153","NAT_Dut","NAT_Nl"
"3985","in_de_toekomst","NL_EN_224","MEP_Dut","MEP_Dut"
"3986","in_de_toekomst","fn000244","NAT_Dut","NAT_Nl"
"3987","in_de_toekomst","NL_or_215","MEP_Dut","MEP_Dut"
"3988","in_de_toekomst","NL_EN_224","MEP_Dut","MEP_Dut"
"3989","in_de_toekomst","fv600701","NAT_Dut","NAT_Vl"
"3990","in_de_toekomst","fv600651","NAT_Dut","NAT_Vl"
"3991","in_de_toekomst","fn000216","NAT_Dut","NAT_Nl"
"3992","in_de_toekomst","fv600002","NAT_Dut","NAT_Vl"
"3993","in_de_toekomst","fv600574","NAT_Dut","NAT_Vl"
"3994","in_de_toekomst","fn000216","NAT_Dut","NAT_Nl"
"3995","in_de_toekomst","EN_NL_289","Eng_Dut","Eng_Dut"
"3996","in_de_toekomst","fn000162","NAT_Dut","NAT_Nl"
"3997","in_de_toekomst","FR_NL_270","Fra_Dut","Fra_Dut"
"3998","in_de_toekomst","fv600011","NAT_Dut","NAT_Vl"
"3999","in_de_toekomst","fv600011","NAT_Dut","NAT_Vl"
"4000","in_de_wereld","NL_or_238","MEP_Dut","MEP_Dut"
"4001","in_de_wereld","fv600332","NAT_Dut","NAT_Vl"
"4002","in_de_wereld","NL_081","Fra_Dut","Fra_Dut"
"4003","in_de_wereld","NL_FR_211","MEP_Dut","MEP_Dut"
"4004","in_de_wereld","fn000221","NAT_Dut","NAT_Nl"
"4005","in_de_wereld","fn000170","NAT_Dut","NAT_Nl"
"4006","in_de_wereld","fv600696","NAT_Dut","NAT_Vl"
"4007","in_de_wereld","NL_103","Fra_Dut","Fra_Dut"
"4008","in_de_wereld","FR_NL_267","Fra_Dut","Fra_Dut"
"4009","in_de_wereld","NL_012","Fra_Dut","Fra_Dut"
"4010","in_de_wereld","fv600643","NAT_Dut","NAT_Vl"
"4011","in_de_wereld","fv601206","NAT_Dut","NAT_Vl"
"4012","in_de_wereld","fv600656","NAT_Dut","NAT_Vl"
"4013","in_de_wereld","EN_NL_274","Eng_Dut","Eng_Dut"
"4014","in_de_wereld","NL_044","Fra_Dut","Fra_Dut"
"4015","in_die_zin","NL_107","Fra_Dut","Fra_Dut"
"4016","in_die_zin","fn000143","NAT_Dut","NAT_Nl"
"4017","in_die_zin","fn000152","NAT_Dut","NAT_Nl"
"4018","in_die_zin","fn000168","NAT_Dut","NAT_Nl"
"4019","in_die_zin","fn000165","NAT_Dut","NAT_Nl"
"4020","in_die_zin","NL_049","Fra_Dut","Fra_Dut"
"4021","in_die_zin","fn000171","NAT_Dut","NAT_Nl"
"4022","in_die_zin","fn000175","NAT_Dut","NAT_Nl"
"4023","in_die_zin","fn000241","NAT_Dut","NAT_Nl"
"4024","in_die_zin","fn000145","NAT_Dut","NAT_Nl"
"4025","in_die_zin","fv600591","NAT_Dut","NAT_Vl"
"4026","in_die_zin","fn000231","NAT_Dut","NAT_Nl"
"4027","in_die_zin","fn000228","NAT_Dut","NAT_Nl"
"4028","in_die_zin","fn000165","NAT_Dut","NAT_Nl"
"4029","in_die_zin","fn000178","NAT_Dut","NAT_Nl"
"4030","in_die_zin","fv600660","NAT_Dut","NAT_Vl"
"4031","in_die_zin","fn000145","NAT_Dut","NAT_Nl"
"4032","in_die_zin","fn000155","NAT_Dut","NAT_Nl"
"4033","in_die_zin","fv600678","NAT_Dut","NAT_Vl"
"4034","in_die_zin","fn000145","NAT_Dut","NAT_Nl"
"4035","in_die_zin","NL_083","Fra_Dut","Fra_Dut"
"4036","in_die_zin","fv600014","NAT_Dut","NAT_Vl"
"4037","in_die_zin","fv600003","NAT_Dut","NAT_Vl"
"4038","in_die_zin","fn000160","NAT_Dut","NAT_Nl"
"4039","in_die_zin","fv600646","NAT_Dut","NAT_Vl"
"4040","in_die_zin","fn000164","NAT_Dut","NAT_Nl"
"4041","in_die_zin","fv600014","NAT_Dut","NAT_Vl"
"4042","in_die_zin","fv600673","NAT_Dut","NAT_Vl"
"4043","in_die_zin","fn000143","NAT_Dut","NAT_Nl"
"4044","in_die_zin","fn000165","NAT_Dut","NAT_Nl"
"4045","in_die_zin","fn000195","NAT_Dut","NAT_Nl"
"4046","in_die_zin","fn000143","NAT_Dut","NAT_Nl"
"4047","in_die_zin","fv600625","NAT_Dut","NAT_Vl"
"4048","in_die_zin","fn000171","NAT_Dut","NAT_Nl"
"4049","in_die_zin","fv600625","NAT_Dut","NAT_Vl"
"4050","in_die_zin","fn000154","NAT_Dut","NAT_Nl"
"4051","in_die_zin","fv600650","NAT_Dut","NAT_Vl"
"4052","in_die_zin","NL_067","Fra_Dut","Fra_Dut"
"4053","in_die_zin","fn000213","NAT_Dut","NAT_Nl"
"4054","in_die_zin","fv600014","NAT_Dut","NAT_Vl"
"4055","in_die_zin","fv600573","NAT_Dut","NAT_Vl"
"4056","in_die_zin","fv600706","NAT_Dut","NAT_Vl"
"4057","in_die_zin","fn000163","NAT_Dut","NAT_Nl"
"4058","in_die_zin","fv600633","NAT_Dut","NAT_Vl"
"4059","in_die_zin","fv600007","NAT_Dut","NAT_Vl"
"4060","in_die_zin","fn000143","NAT_Dut","NAT_Nl"
"4061","in_die_zin","fn000212","NAT_Dut","NAT_Nl"
"4062","in_die_zin","fn000168","NAT_Dut","NAT_Nl"
"4063","in_die_zin","fv600672","NAT_Dut","NAT_Vl"
"4064","in_die_zin","fn000197","NAT_Dut","NAT_Nl"
"4065","in_die_zin","fn000169","NAT_Dut","NAT_Nl"
"4066","in_die_zin","fn000216","NAT_Dut","NAT_Nl"
"4067","in_die_zin","FR_NL_263","Fra_Dut","Fra_Dut"
"4068","in_die_zin","fn000157","NAT_Dut","NAT_Nl"
"4069","in_die_zin","fv600626","NAT_Dut","NAT_Vl"
"4070","in_die_zin","fn000177","NAT_Dut","NAT_Nl"
"4071","in_die_zin","fn000218","NAT_Dut","NAT_Nl"
"4072","in_die_zin","fn000163","NAT_Dut","NAT_Nl"
"4073","in_die_zin","fn000166","NAT_Dut","NAT_Nl"
"4074","in_die_zin","fv600579","NAT_Dut","NAT_Vl"
"4075","in_die_zin","fn000173","NAT_Dut","NAT_Nl"
"4076","in_die_zin","fv600673","NAT_Dut","NAT_Vl"
"4077","in_die_zin","fn000145","NAT_Dut","NAT_Nl"
"4078","in_die_zin","fv600716","NAT_Dut","NAT_Vl"
"4079","in_die_zin","FR_NL_263","Fra_Dut","Fra_Dut"
"4080","in_die_zin","fn000154","NAT_Dut","NAT_Nl"
"4081","in_die_zin","fn000161","NAT_Dut","NAT_Nl"
"4082","in_die_zin","fn000154","NAT_Dut","NAT_Nl"
"4083","in_die_zin","fn000244","NAT_Dut","NAT_Nl"
"4084","in_die_zin","fn000228","NAT_Dut","NAT_Nl"
"4085","in_die_zin","fv600021","NAT_Dut","NAT_Vl"
"4086","in_die_zin","fn000199","NAT_Dut","NAT_Nl"
"4087","in_die_zin","fn000176","NAT_Dut","NAT_Nl"
"4088","in_die_zin","fv600012","NAT_Dut","NAT_Vl"
"4089","in_die_zin","fv600576","NAT_Dut","NAT_Vl"
"4090","in_die_zin","fn000175","NAT_Dut","NAT_Nl"
"4091","in_die_zin","fn000175","NAT_Dut","NAT_Nl"
"4092","in_die_zin","fv600021","NAT_Dut","NAT_Vl"
"4093","in_die_zin","fv600672","NAT_Dut","NAT_Vl"
"4094","in_die_zin","fn000146","NAT_Dut","NAT_Nl"
"4095","in_dit_verband","fn000143","NAT_Dut","NAT_Nl"
"4096","in_dit_verband","fv600017","NAT_Dut","NAT_Vl"
"4097","in_dit_verband","fn000237","NAT_Dut","NAT_Nl"
"4098","in_dit_verband","fn000214","NAT_Dut","NAT_Nl"
"4099","in_dit_verband","fn000214","NAT_Dut","NAT_Nl"
"4100","in_dit_verband","NL_062","Fra_Dut","Fra_Dut"
"4101","in_dit_verband","fn000219","NAT_Dut","NAT_Nl"
"4102","in_dit_verband","fn000143","NAT_Dut","NAT_Nl"
"4103","in_dit_verband","fn000214","NAT_Dut","NAT_Nl"
"4104","in_dit_verband","NL_EN_237","MEP_Dut","MEP_Dut"
"4105","in_dit_verband","NL_012","Fra_Dut","Fra_Dut"
"4106","in_dit_verband","NL_038","Fra_Dut","Fra_Dut"
"4107","in_dit_verband","fn000213","NAT_Dut","NAT_Nl"
"4108","in_dit_verband","NL_or_231","MEP_Dut","MEP_Dut"
"4109","in_dit_verband","fv600006","NAT_Dut","NAT_Vl"
"4110","in_dit_verband","fn000160","NAT_Dut","NAT_Nl"
"4111","in_dit_verband","fn000242","NAT_Dut","NAT_Nl"
"4112","in_dit_verband","NL_029","Fra_Dut","Fra_Dut"
"4113","in_dit_verband","fv600685","NAT_Dut","NAT_Vl"
"4114","in_dit_verband","fn000197","NAT_Dut","NAT_Nl"
"4115","in_dit_verband","fn000243","NAT_Dut","NAT_Nl"
"4116","in_dit_verband","fv600015","NAT_Dut","NAT_Vl"
"4117","in_elk_geval","NL_FR_205","MEP_Dut","MEP_Dut"
"4118","in_elk_geval","NL_FR_210","MEP_Dut","MEP_Dut"
"4119","in_elk_geval","NL_EN_223","MEP_Dut","MEP_Dut"
"4120","in_elk_geval","fv600588","NAT_Dut","NAT_Vl"
"4121","in_elk_geval","NL_FR_207","MEP_Dut","MEP_Dut"
"4122","in_elk_geval","fv600588","NAT_Dut","NAT_Vl"
"4123","in_elk_geval","fn000204","NAT_Dut","NAT_Nl"
"4124","in_elk_geval","fv600695","NAT_Dut","NAT_Vl"
"4125","in_elk_geval","NL_EN_219","MEP_Dut","MEP_Dut"
"4126","in_elk_geval","fv600636","NAT_Dut","NAT_Vl"
"4127","in_elk_geval","fv600705","NAT_Dut","NAT_Vl"
"4128","in_elk_geval","fv600627","NAT_Dut","NAT_Vl"
"4129","in_elk_geval","NL_EN_219","MEP_Dut","MEP_Dut"
"4130","in_elk_geval","NL_FR_209","MEP_Dut","MEP_Dut"
"4131","in_elk_geval","fn000143","NAT_Dut","NAT_Nl"
