,0,1,fileID
261,0.3329271,-0.02180603,fn000218
262,0.27430448,-0.085686766,fn000219
263,0.56450003,-0.0825077,fn000220
264,0.7292327,0.008377492,fn000221
265,0.24674337,-0.24785914,fn000222
266,0.12729304,-0.4927245,fn000226
267,0.07639878,-0.111734,fn000227
268,0.40583482,-0.3873141,fn000228
269,0.16809168,-0.3232481,fn000229
270,0.4019584,-0.56547004,fn000230
271,0.73084944,-0.3015764,fn000231
272,0.256628,-0.49259198,fn000232
273,0.5098281,-0.0387563,fn000233
274,0.1596559,-0.4361995,fn000234
275,0.13914993,0.10043938,fn000235
276,0.108049735,-0.13732955,fn000236
277,0.34107134,0.17225789,fn000237
278,0.059048347,-0.050589826,fn000238
279,0.23009498,0.09172266,fn000241
280,0.5848734,0.33958277,fn000242
281,0.43443397,0.052876923,fn000243
282,0.40777677,0.13590258,fn000244
283,0.40367404,-0.08582621,fn000245
284,0.6017634,-0.4071427,fn000246
285,0.23744832,-0.03894949,fv600002
286,0.2652132,-0.4527856,fv600003
287,0.16943686,-0.097676195,fv600004
288,0.24905558,0.1278072,fv600005
289,0.49157053,-0.3480195,fv600006
290,0.3183813,0.16766265,fv600007
291,0.22636019,-0.2154093,fv600008
292,0.083528124,-0.25224254,fv600009
293,0.37564585,0.09691943,fv600010
294,0.2597192,-0.33887267,fv600011
295,0.24283001,-0.60074747,fv600012
296,0.3120787,-0.7059544,fv600013
297,0.34095165,-0.4042905,fv600014
298,0.63573706,0.24009927,fv600015
299,0.33487892,-0.07486025,fv600016
300,0.35478497,-0.069164105,fv600017
301,0.43431807,-0.11714896,fv600018
302,0.23922695,0.053187825,fv600019
303,-0.061073486,-0.47871545,fv600020
304,0.13656735,-0.019241896,fv600021
305,0.20185162,-0.2528109,fv600331
306,0.010975444,0.08331516,fv600332
307,0.108671814,-0.020886702,fv600333
308,0.0026516572,0.009568953,fv600334
309,0.0658383,0.013674061,fv600336
310,0.15459518,0.051685534,fv600337
311,0.19406971,-0.056992624,fv600338
312,0.3200239,0.010733646,fv600573
313,0.35644132,0.11503036,fv600574
314,0.013301586,-0.39908147,fv600575
315,0.12477625,0.0689955,fv600576
316,0.2634934,-0.14740443,fv600577
317,0.2092545,-0.31549385,fv600578
318,0.21234207,0.09427503,fv600579
319,0.33066168,-0.22685613,fv600580
320,0.56834376,-0.18743433,fv600581
321,0.61164105,0.008869684,fv600582
322,0.522659,-0.25460455,fv600583
323,0.03901332,0.010593249,fv600588
324,0.31726164,0.0115492735,fv600589
325,0.6621714,-0.23710082,fv600590
326,0.14687881,-0.011753103,fv600591
327,0.102282576,0.065537125,fv600592
328,0.11713515,0.056086674,fv600593
329,0.32045007,0.061235785,fv600595
330,0.62376606,-0.35677588,fv600596
331,0.26143447,-0.100008525,fv600597
332,0.1469119,0.046563804,fv600598
333,0.42190105,0.08117043,fv600623
334,0.31614754,-0.56247455,fv600624
335,0.77001715,-0.6908767,fv600625
336,0.36486903,-0.35349804,fv600626
337,0.158553,0.05905563,fv600627
338,0.49218333,-0.60149467,fv600628
339,0.29347178,-0.12276042,fv600629
340,0.15717438,-0.2112853,fv600630
341,0.04874278,-0.17040733,fv600631
